Customer_ID,Days_Since_Last_Purchase,Total_Orders,Total_Spent,R_Score,F_score,M_score,Final_RFM_Score,Segment
18676,53,4,2291.2762720956,3,3,3,9,Potential Loyalists
18677,13,7,3034.5496079804434,5,5,4,14,Champions
18678,76,4,2043.4959265554307,3,3,2,8,Potential Loyalists
18679,88,5,2424.8104762654248,2,3,3,8,Potential Loyalists
18680,10,7,4131.939405428802,5,5,5,15,Champions
18681,3,8,4281.124193866771,5,5,5,15,Champions
18682,6,5,3281.234053154368,5,3,4,12,Loyal Customers
18683,128,2,1017.5120467272002,2,1,1,4,At Risk
18684,27,3,824.3471643052201,4,2,1,7,Potential Loyalists
18685,5,8,3714.993545956917,5,5,5,15,Champions
18686,30,6,3547.498055299342,4,4,5,13,Champions
18687,128,3,1295.7196453714678,2,2,1,5,At Risk
18688,15,4,1947.1297253763385,5,3,2,10,Loyal Customers
18689,34,4,2501.777653953668,4,3,3,10,Loyal Customers
18690,91,5,1873.307293168864,2,3,2,7,Potential Loyalists
18691,131,5,2976.560573051192,2,3,4,9,Potential Loyalists
18692,54,8,5855.359944503658,3,5,5,13,Champions
18693,161,2,1834.4545984922236,1,1,2,4,At Risk
18694,61,4,2081.503696385141,3,3,2,8,Potential Loyalists
18695,167,5,2494.9146399981537,1,3,3,7,Potential Loyalists
18696,10,4,2622.791611716271,5,3,3,11,Loyal Customers
18697,1,8,4526.507473437119,5,5,5,15,Champions
18698,34,10,6365.633006899766,4,5,5,14,Champions
18699,181,4,1307.2583683616035,1,3,1,5,At Risk
18700,99,5,2156.332859481972,2,3,3,8,Potential Loyalists
18701,12,4,1096.1878613715992,5,3,1,9,Potential Loyalists
18702,267,3,1642.68333911764,1,2,2,5,At Risk
18703,98,5,2293.2682459758903,2,3,3,8,Potential Loyalists
18704,124,1,154.0294741342014,2,1,1,4,At Risk
18705,46,8,3354.0246578108354,3,5,4,12,Loyal Customers
18706,24,10,4873.848779172995,4,5,5,14,Champions
18707,26,8,4027.373879874732,4,5,5,14,Champions
18708,50,9,3919.207609124883,3,5,5,13,Champions
18709,32,8,3574.746828764627,4,5,5,14,Champions
18710,124,7,4526.624212840537,2,5,5,12,Loyal Customers
18711,164,6,2899.6275372431287,1,4,4,9,Potential Loyalists
18712,193,6,2520.949987940309,1,4,3,8,Potential Loyalists
18713,35,5,3110.3273430275244,4,3,4,11,Loyal Customers
18714,12,4,1436.5129137674123,5,3,2,10,Loyal Customers
18715,29,8,3226.2050903196896,4,5,4,13,Champions
18716,78,7,2443.3431032116923,2,5,3,10,Loyal Customers
18717,36,5,2474.111179376488,4,3,3,10,Loyal Customers
18718,105,5,3524.3262858182684,2,3,4,9,Potential Loyalists
18719,15,4,2533.6528299704114,5,3,3,11,Loyal Customers
18720,133,4,894.1298350495783,2,3,1,6,At Risk
18721,19,9,5051.856274275223,5,5,5,15,Champions
18722,30,5,2510.2769390545523,4,3,3,10,Loyal Customers
18723,41,9,4092.132916407491,4,5,5,14,Champions
18724,24,3,602.42758001073,4,2,1,7,Potential Loyalists
18725,34,3,835.5796868191153,4,2,1,7,Potential Loyalists
18726,57,2,1360.3589764001222,3,1,1,5,At Risk
18727,281,2,650.9583118867495,1,1,1,3,Lost
18728,47,5,1907.5861026805128,3,3,2,8,Potential Loyalists
18729,23,5,2432.4172051605,4,3,3,10,Loyal Customers
18730,74,5,1670.724982858077,3,3,2,8,Potential Loyalists
18731,11,4,2910.4506069937547,5,3,4,12,Loyal Customers
18732,114,5,1469.77953875142,2,3,2,7,Potential Loyalists
18733,7,6,4399.508653184834,5,4,5,14,Champions
18734,14,8,4420.568812919689,5,5,5,15,Champions
18735,11,8,4801.365595048771,5,5,5,15,Champions
18736,43,3,1048.4088093621217,4,2,1,7,Potential Loyalists
18737,73,6,3107.536726796216,3,4,4,11,Loyal Customers
18738,91,9,5113.21232554686,2,5,5,12,Loyal Customers
18739,170,5,2403.813623687456,1,3,3,7,Potential Loyalists
18740,21,2,879.5749558684818,4,1,1,6,At Risk
18741,2,2,1180.594335364626,5,1,1,7,Potential Loyalists
18742,9,5,2037.4127678486168,5,3,2,10,Loyal Customers
18743,168,4,2048.4006384903446,1,3,2,6,At Risk
18744,16,5,2175.091943143655,5,3,3,11,Loyal Customers
18745,106,3,2574.4847345855223,2,2,3,7,Potential Loyalists
18746,47,2,961.5383541115742,3,1,1,5,At Risk
18747,46,5,1653.6937677768233,3,3,2,8,Potential Loyalists
18748,38,9,3852.707064752436,4,5,5,14,Champions
18749,27,4,2016.58204937401,4,3,2,9,Potential Loyalists
18750,102,4,2277.458733513537,2,3,3,8,Potential Loyalists
18751,61,4,1903.0459496390504,3,3,2,8,Potential Loyalists
18752,8,6,4134.026335662184,5,4,5,14,Champions
18753,7,7,3805.998693389996,5,5,5,15,Champions
18754,47,3,1060.824026061763,3,2,1,6,At Risk
18755,140,5,2420.657983886936,1,3,3,7,Potential Loyalists
18756,4,2,923.30680390134,5,1,1,7,Potential Loyalists
18757,61,5,2119.7411881469707,3,3,3,9,Potential Loyalists
18758,14,3,1533.0042704885154,5,2,2,9,Potential Loyalists
18759,85,4,2055.714257798715,2,3,2,7,Potential Loyalists
18760,9,11,4538.253777345084,5,5,5,15,Champions
18761,34,3,2195.9994622500963,4,2,3,9,Potential Loyalists
18762,174,2,559.7309086356773,1,1,1,3,Lost
18763,169,6,3503.746393089473,1,4,4,9,Potential Loyalists
18764,204,2,914.7250245536848,1,1,1,3,Lost
18765,33,4,3075.6921634319037,4,3,4,11,Loyal Customers
18766,223,2,184.4037731505356,1,1,1,3,Lost
18767,87,9,3793.9070598561975,2,5,5,12,Loyal Customers
18768,9,8,3299.235637118789,5,5,4,14,Champions
18769,3,4,3221.967991983231,5,3,4,12,Loyal Customers
18770,41,4,1686.6152199055814,4,3,2,9,Potential Loyalists
18771,34,8,3103.2914463079364,4,5,4,13,Champions
18772,6,6,2743.2265998521843,5,4,4,13,Champions
18773,165,6,3448.7867843149133,1,4,4,9,Potential Loyalists
18774,89,3,1310.4222081584203,2,2,1,5,At Risk
18775,70,6,3168.9092726417125,3,4,4,11,Loyal Customers
18776,45,7,2606.3534478499737,3,5,3,11,Loyal Customers
18777,286,3,2316.197301653262,1,2,3,6,At Risk
18778,56,3,1013.5174232649832,3,2,1,6,At Risk
18779,67,3,2576.787192094764,3,2,3,8,Potential Loyalists
18780,41,5,3064.173830113937,4,3,4,11,Loyal Customers
18781,180,2,716.6155361896311,1,1,1,3,Lost
18782,139,2,989.907399045711,1,1,1,3,Lost
18783,28,4,2146.1039699546263,4,3,3,10,Loyal Customers
18784,79,7,4729.542548143142,2,5,5,12,Loyal Customers
18785,125,5,2124.566854579095,2,3,3,8,Potential Loyalists
18786,13,9,5506.375163725077,5,5,5,15,Champions
18788,99,10,6072.332036734183,2,5,5,12,Loyal Customers
18789,20,4,1621.5975336829629,4,3,2,9,Potential Loyalists
18790,47,4,2146.5695843191,3,3,3,9,Potential Loyalists
18791,200,3,2007.5871032002976,1,2,2,5,At Risk
18792,235,7,3745.615898986175,1,5,5,11,Loyal Customers
18793,17,10,5977.421355746413,5,5,5,15,Champions
18794,32,7,5384.700984258381,4,5,5,14,Champions
18795,17,6,3120.911351091705,5,4,4,13,Champions
18796,30,5,2837.55827497782,4,3,4,11,Loyal Customers
18797,108,9,4774.046441800661,2,5,5,12,Loyal Customers
18798,10,6,2742.74203657026,5,4,4,13,Champions
18799,31,2,1749.379870131141,4,1,2,7,Potential Loyalists
18800,158,3,1570.1590825113185,1,2,2,5,At Risk
18801,171,5,3170.397549166125,1,3,4,8,Potential Loyalists
18802,10,8,4006.019183487103,5,5,5,15,Champions
18803,75,6,3361.9930503024657,3,4,4,11,Loyal Customers
18804,16,8,3603.7786327143863,5,5,5,15,Champions
18805,9,6,2408.880097599428,5,4,3,12,Loyal Customers
18806,91,6,2106.283255669129,2,4,3,9,Potential Loyalists
18807,68,5,2345.5307450710243,3,3,3,9,Potential Loyalists
18808,102,6,3505.48597839329,2,4,4,10,Loyal Customers
18809,81,9,4221.028714454049,2,5,5,12,Loyal Customers
18810,55,6,4334.7278294653215,3,4,5,12,Loyal Customers
18811,54,6,2760.901260921696,3,4,4,11,Loyal Customers
18812,17,4,1120.9298709169436,5,3,1,9,Potential Loyalists
18813,36,5,2314.581205901612,4,3,3,10,Loyal Customers
18814,50,5,1378.760047986581,3,3,1,7,Potential Loyalists
18815,95,6,1711.5834414332242,2,4,2,8,Potential Loyalists
18816,4,2,1051.8842358127554,5,1,1,7,Potential Loyalists
18817,16,2,754.1533530295819,5,1,1,7,Potential Loyalists
18818,145,4,2259.1931048794395,1,3,3,7,Potential Loyalists
18819,183,2,1282.4892981042894,1,1,1,3,Lost
18820,177,4,2581.759821471223,1,3,3,7,Potential Loyalists
18821,9,7,4563.408886623082,5,5,5,15,Champions
18822,1,6,2838.395611689513,5,4,4,13,Champions
18823,72,4,2952.214541130665,3,3,4,10,Loyal Customers
18824,18,6,3482.759694308588,5,4,4,13,Champions
18825,175,3,974.0004591112188,1,2,1,4,At Risk
18826,109,8,4470.510849972357,2,5,5,12,Loyal Customers
18827,185,4,2003.7471721003187,1,3,2,6,At Risk
18828,179,2,1201.405730946492,1,1,1,3,Lost
18829,1,12,6820.877550751061,5,5,5,15,Champions
18830,57,3,713.772308396283,3,2,1,6,At Risk
18831,162,4,1692.6610773549824,1,3,2,6,At Risk
18832,39,5,2158.6558972068533,4,3,3,10,Loyal Customers
18833,21,3,1336.9110530075825,4,2,1,7,Potential Loyalists
18834,39,5,3164.2880380530014,4,3,4,11,Loyal Customers
18835,23,4,1852.7944827600693,4,3,2,9,Potential Loyalists
18836,52,6,2983.115207097316,3,4,4,11,Loyal Customers
18837,169,3,2263.6520870319364,1,2,3,6,At Risk
18838,11,5,2011.0697021856804,5,3,2,10,Loyal Customers
18839,241,5,2257.2649835093007,1,3,3,7,Potential Loyalists
18840,11,11,4597.780074111547,5,5,5,15,Champions
18841,142,2,542.7545770603102,1,1,1,3,Lost
18842,18,8,4788.057759898008,5,5,5,15,Champions
18843,43,3,2333.1866646247386,4,2,3,9,Potential Loyalists
18844,4,4,2490.0715359726664,5,3,3,11,Loyal Customers
18845,103,4,2506.1005786342794,2,3,3,8,Potential Loyalists
18846,16,5,3223.354441727715,5,3,4,12,Loyal Customers
18847,146,8,2093.3345477206917,1,5,3,9,Potential Loyalists
18848,157,4,1595.944795939981,1,3,2,6,At Risk
18849,15,5,3457.755203244926,5,3,4,12,Loyal Customers
18850,58,6,3255.8066901761786,3,4,4,11,Loyal Customers
18851,56,4,1209.3452323512422,3,3,1,7,Potential Loyalists
18852,2,4,1851.2959666887723,5,3,2,10,Loyal Customers
18853,209,6,3576.576634704636,1,4,5,10,Loyal Customers
18854,22,7,2630.599295701881,4,5,3,12,Loyal Customers
18855,131,3,1923.1189856600347,2,2,2,6,At Risk
18856,25,5,1972.71757862198,4,3,2,9,Potential Loyalists
18857,17,3,1641.1696162958365,5,2,2,9,Potential Loyalists
18858,26,5,2484.6631325134385,4,3,3,10,Loyal Customers
18859,101,3,1911.6063096139649,2,2,2,6,At Risk
18860,53,3,1053.3839006186126,3,2,1,6,At Risk
18861,68,3,1066.5391649626663,3,2,1,6,At Risk
18862,34,7,2777.25712136723,4,5,4,13,Champions
18863,94,5,2927.3550303598317,2,3,4,9,Potential Loyalists
18864,17,5,1665.416263518286,5,3,2,10,Loyal Customers
18865,137,5,3991.774073170566,1,3,5,9,Potential Loyalists
18866,32,5,2381.759622090667,4,3,3,10,Loyal Customers
18867,153,3,2393.1622432750733,1,2,3,6,At Risk
18868,57,8,4526.024575017886,3,5,5,13,Champions
18869,11,4,3287.39784507837,5,3,4,12,Loyal Customers
18870,107,2,946.1730670647858,2,1,1,4,At Risk
18871,127,4,2153.282294729785,2,3,3,8,Potential Loyalists
18872,169,2,982.5935476121408,1,1,1,3,Lost
18873,86,5,2297.614804323413,2,3,3,8,Potential Loyalists
18874,63,3,2229.9478515790397,3,2,3,8,Potential Loyalists
18875,193,3,1819.0280862061868,1,2,2,5,At Risk
18876,74,4,1659.8935795833236,3,3,2,8,Potential Loyalists
18877,124,7,4140.5748136813945,2,5,5,12,Loyal Customers
18878,2,4,1621.813621252668,5,3,2,10,Loyal Customers
18879,32,5,2724.834525191667,4,3,3,10,Loyal Customers
18880,28,3,2003.297865594048,4,2,2,8,Potential Loyalists
18881,6,3,1753.7889729568876,5,2,2,9,Potential Loyalists
18882,251,2,585.0596935576915,1,1,1,3,Lost
18883,257,4,2372.162838029584,1,3,3,7,Potential Loyalists
18884,12,4,2002.914446625749,5,3,2,10,Loyal Customers
18885,177,5,3463.1138568207543,1,3,4,8,Potential Loyalists
18886,172,4,2924.1298556953634,1,3,4,8,Potential Loyalists
18887,117,4,2376.2679257147706,2,3,3,8,Potential Loyalists
18888,68,4,1952.6753221330096,3,3,2,8,Potential Loyalists
18889,167,5,2351.492353516505,1,3,3,7,Potential Loyalists
18890,215,2,685.9793599673986,1,1,1,3,Lost
18891,20,7,3686.649948147551,4,5,5,14,Champions
18892,67,4,2817.403344248969,3,3,4,10,Loyal Customers
18893,57,7,2631.864776458851,3,5,3,11,Loyal Customers
18894,96,4,3205.40608737436,2,3,4,9,Potential Loyalists
18895,34,7,3534.5640377684317,4,5,4,13,Champions
18896,6,6,3460.2597373428403,5,4,4,13,Champions
18897,81,7,3134.5631291219424,2,5,4,11,Loyal Customers
18898,70,7,4222.230408404446,3,5,5,13,Champions
18899,18,5,1932.8303971614223,5,3,2,10,Loyal Customers
18900,150,5,3477.174539415523,1,3,4,8,Potential Loyalists
18901,119,1,86.0433133340397,2,1,1,4,At Risk
18902,22,3,1599.5174356131051,4,2,2,8,Potential Loyalists
18903,157,4,2315.987003605931,1,3,3,7,Potential Loyalists
18904,48,5,2984.925454607559,3,3,4,10,Loyal Customers
18905,131,3,2339.965074427714,2,2,3,7,Potential Loyalists
18906,58,5,3043.255413718096,3,3,4,10,Loyal Customers
18907,8,9,4692.52166437431,5,5,5,15,Champions
18908,36,3,734.0183883894747,4,2,1,7,Potential Loyalists
18909,273,2,923.4173401336412,1,1,1,3,Lost
18910,19,1,833.0639177306759,5,1,1,7,Potential Loyalists
18911,50,5,2410.416704600864,3,3,3,9,Potential Loyalists
18912,28,7,3726.643165307978,4,5,5,14,Champions
18913,17,2,1326.2420972677965,5,1,1,7,Potential Loyalists
18914,315,3,768.7752207409102,1,2,1,4,At Risk
18915,269,3,1337.0604952883473,1,2,1,4,At Risk
18916,43,5,2305.479341723445,4,4,3,11,Loyal Customers
18917,10,8,4735.752714598814,5,5,5,15,Champions
18918,91,2,1054.571930909065,2,1,1,4,At Risk
18919,100,4,2047.2886137668315,2,3,2,7,Potential Loyalists
18920,32,1,748.1476140267839,4,1,1,6,At Risk
18921,43,4,1594.1957826108294,4,3,2,9,Potential Loyalists
18922,34,9,3321.997734510852,4,5,4,13,Champions
18923,25,4,2955.0475041074174,4,3,4,11,Loyal Customers
18924,27,6,4421.704264059616,4,4,5,13,Champions
18925,35,9,5716.928328652433,4,5,5,14,Champions
18926,29,2,1194.1173605982226,4,1,1,6,At Risk
18927,220,3,1664.5199921240796,1,2,2,5,At Risk
18928,388,1,546.2898390199999,1,1,1,3,Lost
18929,9,6,2631.253292006447,5,4,3,12,Loyal Customers
18930,120,4,2004.648182401197,2,3,2,7,Potential Loyalists
18931,124,4,1957.540363252956,2,3,2,7,Potential Loyalists
18932,177,2,882.0994003984961,1,1,1,3,Lost
18933,102,7,3123.812493494211,2,5,4,11,Loyal Customers
18934,9,11,4764.567695982193,5,5,5,15,Champions
18935,249,5,2405.6262994148224,1,4,3,8,Potential Loyalists
18936,62,6,2526.3456112717686,3,4,3,10,Loyal Customers
18937,62,3,1482.0393751968884,3,2,2,7,Potential Loyalists
18938,162,3,1411.728998275141,1,2,1,4,At Risk
18939,59,6,3632.1354622179633,3,4,5,12,Loyal Customers
18940,3,2,792.3412412703395,5,1,1,7,Potential Loyalists
18941,125,6,2776.5053736303034,2,4,4,10,Loyal Customers
18942,144,3,1524.9833272937112,1,2,2,5,At Risk
18943,102,2,928.60983354663,2,1,1,4,At Risk
18944,10,5,2205.255194300445,5,4,3,12,Loyal Customers
18945,31,6,3168.022742880268,4,4,4,12,Loyal Customers
18946,24,7,3588.042621498883,4,5,5,14,Champions
18947,8,5,2990.146341094051,5,4,4,13,Champions
18948,49,6,2414.445797259963,3,4,3,10,Loyal Customers
18949,20,8,2791.476808372569,4,5,4,13,Champions
18950,5,5,2498.192487355211,5,4,3,12,Loyal Customers
18951,239,3,1564.559775136883,1,2,2,5,At Risk
18952,87,6,3301.4496793909425,2,4,4,10,Loyal Customers
18953,202,2,1205.7329830906915,1,1,1,3,Lost
18954,144,6,2731.254393362313,1,4,3,8,Potential Loyalists
18955,68,4,1658.7680117153836,3,3,2,8,Potential Loyalists
18956,234,7,2557.105820425311,1,5,3,9,Potential Loyalists
18957,81,2,1608.3444682188565,2,1,2,5,At Risk
18958,283,2,298.9574153517184,1,1,1,3,Lost
18959,45,3,1738.2367799823596,3,2,2,7,Potential Loyalists
18960,278,3,1428.173205339172,1,2,2,5,At Risk
18961,137,4,2388.1307565089337,1,3,3,7,Potential Loyalists
18962,91,4,1192.3823450096124,2,3,1,6,At Risk
18963,156,4,1318.9770547927255,1,3,1,5,At Risk
18964,42,9,5465.231455768267,4,5,5,14,Champions
18965,141,7,2582.760729181616,1,5,3,9,Potential Loyalists
18966,54,4,1930.940789683076,3,3,2,8,Potential Loyalists
18967,12,3,1195.9775918149644,5,2,1,8,Potential Loyalists
18968,15,8,3578.815802899736,5,5,5,15,Champions
18969,77,4,1063.647755918842,2,3,1,6,At Risk
18970,403,1,186.31899130322347,1,1,1,3,Lost
18971,153,7,4989.557622830986,1,5,5,11,Loyal Customers
18972,54,3,2556.7047881909707,3,2,3,8,Potential Loyalists
18973,353,2,900.7830731642327,1,1,1,3,Lost
18974,65,5,2912.5847259148745,3,4,4,11,Loyal Customers
18975,45,8,3214.973504672369,3,5,4,12,Loyal Customers
18976,61,5,2309.7325850714647,3,4,3,10,Loyal Customers
18977,11,6,3875.044660956226,5,4,5,14,Champions
18978,187,5,1401.4697929614358,1,4,1,6,At Risk
18979,14,7,2113.791862339111,5,5,3,13,Champions
18980,116,6,2026.8696403161448,2,4,2,8,Potential Loyalists
18981,67,6,2417.983246323086,3,4,3,10,Loyal Customers
18982,162,4,1116.672146617644,1,3,1,5,At Risk
18983,33,7,3512.045593102284,4,5,4,13,Champions
18984,7,9,5285.762266298406,5,5,5,15,Champions
18985,64,7,3069.6658861834826,3,5,4,12,Loyal Customers
18986,13,6,2958.012555112256,5,4,4,13,Champions
18987,16,3,1758.3904014266986,5,2,2,9,Potential Loyalists
18988,18,5,2414.933220808848,5,4,3,12,Loyal Customers
18989,30,6,2828.4947206557804,4,4,4,12,Loyal Customers
18990,34,11,4964.82907800966,4,5,5,14,Champions
18991,107,6,3251.697972068451,2,4,4,10,Loyal Customers
18992,6,1,912.9344952006468,5,1,1,7,Potential Loyalists
18993,1,8,4349.339482773806,5,5,5,15,Champions
18994,12,1,45.344235493030304,5,1,1,7,Potential Loyalists
18995,154,4,1584.2892561820686,1,3,2,6,At Risk
18996,4,11,5792.928663370133,5,5,5,15,Champions
18997,76,8,4950.472367228885,3,5,5,13,Champions
18998,7,6,1305.7195940810366,5,4,1,10,Loyal Customers
18999,22,13,6629.137983454225,4,5,5,14,Champions
19000,118,3,1655.0969967793608,2,2,2,6,At Risk
19001,19,4,1453.1424053628368,5,3,2,10,Loyal Customers
19002,91,5,2332.349116108234,2,4,3,9,Potential Loyalists
19003,184,5,3154.7813847219877,1,4,4,9,Potential Loyalists
19004,47,5,2843.402542312058,3,4,4,11,Loyal Customers
19005,54,3,680.2874797380639,3,2,1,6,At Risk
19006,125,7,2935.613325952808,2,5,4,11,Loyal Customers
19007,106,2,1169.3979633340864,2,1,1,4,At Risk
19008,78,7,4062.166229358955,2,5,5,12,Loyal Customers
19009,42,2,1355.291699341967,4,1,1,6,At Risk
19010,52,5,2724.2878816804123,3,4,3,10,Loyal Customers
19011,31,6,2930.792637027595,4,4,4,12,Loyal Customers
19012,147,6,3235.048248893464,1,4,4,9,Potential Loyalists
19013,68,5,3451.225399664724,3,4,4,11,Loyal Customers
19014,188,5,1677.3790541994156,1,4,2,7,Potential Loyalists
19015,5,6,1883.4941346914136,5,4,2,11,Loyal Customers
19016,2,6,2744.2865976400853,5,4,4,13,Champions
19017,134,4,1730.0194657294894,1,3,2,6,At Risk
19018,22,7,2089.265036775267,4,5,3,12,Loyal Customers
19019,43,7,4061.431408846275,4,5,5,14,Champions
19020,84,5,2740.756789532744,2,4,4,10,Loyal Customers
19021,273,2,789.6482031015687,1,1,1,3,Lost
19022,51,3,1947.0257847444125,3,2,2,7,Potential Loyalists
19023,207,2,331.56394863151155,1,1,1,3,Lost
19024,4,5,1792.4703451415353,5,4,2,11,Loyal Customers
19025,20,3,1814.4474647907307,4,2,2,8,Potential Loyalists
19026,169,5,2005.1618003262563,1,4,2,7,Potential Loyalists
19027,47,5,2401.2386611483957,3,4,3,10,Loyal Customers
19028,125,4,2376.990647397844,2,3,3,8,Potential Loyalists
19029,12,7,3658.0760912093256,5,5,5,15,Champions
19030,21,3,680.8286663243468,4,2,1,7,Potential Loyalists
19031,41,5,3276.336452173549,4,4,4,12,Loyal Customers
19032,228,1,63.54009314746117,1,1,1,3,Lost
19033,127,6,2994.74976862681,2,4,4,10,Loyal Customers
19034,51,7,2872.3738189041965,3,5,4,12,Loyal Customers
19035,19,4,2619.730875304941,5,3,3,11,Loyal Customers
19036,21,4,2714.7791058905477,4,3,3,10,Loyal Customers
19037,4,7,3443.439646482476,5,5,4,14,Champions
19038,116,4,1835.056384027828,2,3,2,7,Potential Loyalists
19039,360,1,607.8370055174755,1,1,1,3,Lost
19040,68,3,1195.4323015239956,3,2,1,6,At Risk
19041,189,3,1329.9849944911389,1,2,1,4,At Risk
19042,69,8,2418.678087038034,3,5,3,11,Loyal Customers
19043,95,8,4262.176911640672,2,5,5,12,Loyal Customers
19044,5,5,1020.7802439603588,5,4,1,10,Loyal Customers
19045,135,3,1524.5287652397333,1,2,2,5,At Risk
19046,20,4,2368.500530740704,4,3,3,10,Loyal Customers
19047,132,7,2892.186627317836,2,5,4,11,Loyal Customers
19048,134,6,2445.883786180986,1,4,3,8,Potential Loyalists
19049,110,4,2084.042240164136,2,3,2,7,Potential Loyalists
19050,252,4,3377.743409678312,1,3,4,8,Potential Loyalists
19051,68,2,1550.0225882869636,3,1,2,6,At Risk
19052,203,2,662.6142938330095,1,1,1,3,Lost
19053,16,8,3521.502365820317,5,5,4,14,Champions
19054,66,5,2994.4650421760166,3,4,4,11,Loyal Customers
19055,45,2,1481.216097274926,3,1,2,6,At Risk
19056,60,4,1864.3675088464104,3,3,2,8,Potential Loyalists
19057,35,4,2410.60641686793,4,3,3,10,Loyal Customers
19058,18,3,1383.7931845908784,5,2,1,8,Potential Loyalists
19059,88,3,2183.780963201658,2,2,3,7,Potential Loyalists
19060,131,5,2918.429837530954,2,4,4,10,Loyal Customers
19061,207,3,1329.5873142175617,1,2,1,4,At Risk
19062,328,1,22.568168417044134,1,1,1,3,Lost
19063,55,5,2885.117009220299,3,4,4,11,Loyal Customers
